entry_dir,checkpoint,dataset_type,main_task_type,degrade_type,count,psnr_mean,psnr_std,ssim_mean,ssim_std
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0000500,eyeq_restoration_test,fundus_restoration,spot,9,18.02834851313528,3.1248217125647284,0.7302439395043514,0.07268600792317169
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0000500,real_fundus_restoration_test,fundus_restoration,low quality fundus image,12,18.841992246924562,1.7622152581564097,0.505743078805552,0.1416509531532612
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0000500,refuge_restoration_test,fundus_restoration,blur,10,16.485465562700497,1.964699317700442,0.5326154990505617,0.16132715250844248
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0000500,refuge_restoration_test,fundus_restoration,blur+illumination,9,15.69067681733921,2.550123063118754,0.5396049726080833,0.1371238276656114
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0000500,refuge_restoration_test,fundus_restoration,blur+illumination+spot,5,18.28149911772659,2.8901704059382602,0.6205207175375265,0.2135533473066089
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0000500,refuge_restoration_test,fundus_restoration,blur+spot,8,15.914275018871463,3.0402279609510336,0.47597674361249037,0.09814265582614115
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0000500,refuge_restoration_test,fundus_restoration,illumination,7,16.840324243224742,2.966505205139587,0.6057386047127545,0.14540208482530903
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0000500,refuge_restoration_test,fundus_restoration,illumination+spot,5,13.926411290126898,0.5970675722640948,0.5292146212620226,0.20389764009162256
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0000500,refuge_restoration_test,fundus_restoration,spot,6,14.714135408322953,1.4758771819013348,0.5448275266983623,0.22616981294106697
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,eyeq_restoration_test,fundus_restoration,blur,10,17.891868048792993,1.903144621184796,0.6525816608872834,0.1839013992924288
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,eyeq_restoration_test,fundus_restoration,blur+illumination,7,15.038460777619454,2.053834725251656,0.6914879667841003,0.1543086347059299
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,eyeq_restoration_test,fundus_restoration,blur+illumination+spot,6,15.620926322359793,1.193405061397435,0.6239776884421591,0.1146597551227443
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,eyeq_restoration_test,fundus_restoration,blur+spot,7,20.288997742721428,2.9745329006980703,0.6636465508916686,0.17815781974257194
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,eyeq_restoration_test,fundus_restoration,illumination,7,15.594775654526583,3.1553184014958493,0.6718290175477116,0.10042291331352866
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,eyeq_restoration_test,fundus_restoration,illumination+spot,4,16.00803866554763,1.8068757961579156,0.7261091201963132,0.039848772695020275
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,eyeq_restoration_test,fundus_restoration,spot,9,19.276908646494824,3.28428296965876,0.7581950017073715,0.11478970118814377
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,real_fundus_restoration_test,fundus_restoration,low quality fundus image,12,17.986455415915405,1.6782454426157767,0.6018191402237468,0.08857149906692412
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,refuge_restoration_test,fundus_restoration,blur,10,16.459701257027277,3.0249120025916936,0.5908638389990503,0.16071560294636283
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,refuge_restoration_test,fundus_restoration,blur+illumination,9,16.127037407372345,2.7826721674667207,0.6421657514183997,0.07770468179985714
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,refuge_restoration_test,fundus_restoration,blur+illumination+spot,5,18.531701792110837,2.986564693971685,0.6251996130140791,0.16092104992897496
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,refuge_restoration_test,fundus_restoration,blur+spot,8,16.465104109620036,1.7673263181385641,0.6723127415392999,0.15903082327602347
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,refuge_restoration_test,fundus_restoration,illumination,7,15.91725295615918,1.6574535561869554,0.6231946090724458,0.09188388405777215
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,refuge_restoration_test,fundus_restoration,illumination+spot,5,17.14733288904696,4.05139570369483,0.7343225069490656,0.09091398969967422
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001000,refuge_restoration_test,fundus_restoration,spot,6,16.574923780087072,3.4299898042735584,0.7101772432230474,0.11901703300336165
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,eyeq_restoration_test,fundus_restoration,blur,10,20.657404942842764,1.6592538247792075,0.7421238631117159,0.07270714946519477
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,eyeq_restoration_test,fundus_restoration,blur+illumination,7,15.942829356475515,3.619442585224029,0.6592598953777128,0.15836135729406328
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,eyeq_restoration_test,fundus_restoration,blur+illumination+spot,6,17.557162604600574,2.1833549612930985,0.6868383529155188,0.13129940227611145
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,eyeq_restoration_test,fundus_restoration,blur+spot,7,22.486536451050586,3.2311671524727212,0.7619595151419052,0.10792743741293319
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,eyeq_restoration_test,fundus_restoration,illumination,7,16.819967621300894,3.4216856899164627,0.6545331309719128,0.11988343066958303
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,eyeq_restoration_test,fundus_restoration,illumination+spot,4,18.354540530470395,2.936490331315756,0.7945337793911078,0.06983430281573401
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,eyeq_restoration_test,fundus_restoration,spot,9,20.59864246874377,3.665343057816524,0.7806867246194878,0.12358404307235896
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,real_fundus_restoration_test,fundus_restoration,low quality fundus image,12,16.957538981472062,1.0160250190218265,0.5913539169144418,0.05705800000641668
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,refuge_restoration_test,fundus_restoration,blur,10,18.623559403336927,3.3423597850901787,0.6540160268112523,0.14240347197996667
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,refuge_restoration_test,fundus_restoration,blur+illumination,9,17.569186441604035,3.5886030383306835,0.7148400226097746,0.07063865563835568
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,refuge_restoration_test,fundus_restoration,blur+illumination+spot,5,19.982519238660622,4.448993943516835,0.6722056867688039,0.18477657505435843
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,refuge_restoration_test,fundus_restoration,blur+spot,8,18.558320559360183,3.3141032597146785,0.702184014140213,0.09082553680214857
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,refuge_restoration_test,fundus_restoration,illumination,7,17.686125249206587,1.6939644533512364,0.7107708239996485,0.10535944063432064
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,refuge_restoration_test,fundus_restoration,illumination+spot,5,18.09574398715492,3.861577544995991,0.6787425984055394,0.08695907255768678
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0001500,refuge_restoration_test,fundus_restoration,spot,6,19.195907003165093,6.026819530951182,0.7243445723820371,0.1495929293447848
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,eyeq_restoration_test,fundus_restoration,blur,10,22.335972667678686,3.272440374602536,0.7526099162711122,0.1332802917315507
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,eyeq_restoration_test,fundus_restoration,blur+illumination,7,17.52648523767514,3.5109485078035076,0.7124996385378289,0.09790685463464234
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,eyeq_restoration_test,fundus_restoration,blur+illumination+spot,6,17.17041981657562,2.6616717740620293,0.7592041275545589,0.10369382218904924
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,eyeq_restoration_test,fundus_restoration,blur+spot,7,21.188050527628512,2.933833278746543,0.7204258325859005,0.11972449681614045
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,eyeq_restoration_test,fundus_restoration,illumination,7,18.90313112724603,3.7097579051083334,0.7818353981629321,0.1031061075838455
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,eyeq_restoration_test,fundus_restoration,illumination+spot,4,19.11517823677716,0.9274875104111944,0.8449209016668777,0.019740458655579374
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,eyeq_restoration_test,fundus_restoration,spot,9,26.370798773416386,4.342141224337795,0.8672645832202739,0.08813434734463232
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,real_fundus_restoration_test,fundus_restoration,low quality fundus image,12,18.89942436135964,2.8759441484301873,0.700632199076705,0.05584269063455749
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,refuge_restoration_test,fundus_restoration,blur,10,20.543951796569623,2.92672564815835,0.7334834863961629,0.10109954758675428
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,refuge_restoration_test,fundus_restoration,blur+illumination,9,19.954506043684823,4.4047022769864785,0.7609131488739928,0.08536651401162783
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,refuge_restoration_test,fundus_restoration,blur+illumination+spot,5,22.075447826480648,3.433763754178394,0.7775556492103652,0.16667254999934594
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,refuge_restoration_test,fundus_restoration,blur+spot,8,19.330375654579008,2.705688404515357,0.721199830854274,0.09325435945418267
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,refuge_restoration_test,fundus_restoration,illumination,7,20.857164959281427,3.1490197637872948,0.8213485710920566,0.10102673517807571
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,refuge_restoration_test,fundus_restoration,illumination+spot,5,18.96655055646387,2.6147179582546474,0.725224988510726,0.10717423407906385
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0002000,refuge_restoration_test,fundus_restoration,spot,6,20.565616092758912,4.663507626790126,0.7705504660461299,0.13427779640065104
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,eyeq_restoration_test,fundus_restoration,blur,10,23.30612148190938,3.0364644013041135,0.8104447846725087,0.12279237538750314
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,eyeq_restoration_test,fundus_restoration,blur+illumination,7,17.19300635151944,3.8116175600182465,0.7908054801832834,0.10366705799019117
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,eyeq_restoration_test,fundus_restoration,blur+illumination+spot,6,20.494483321496574,2.9397058579708304,0.8211043565261992,0.07027854489104804
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,eyeq_restoration_test,fundus_restoration,blur+spot,7,24.631007901060084,5.753901678396803,0.8021972877301609,0.11541483645532524
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,eyeq_restoration_test,fundus_restoration,illumination,7,18.745013002775917,4.312009193215174,0.8091523321855,0.09729520037960178
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,eyeq_restoration_test,fundus_restoration,illumination+spot,4,19.553753715698118,2.089644253301581,0.8647127171321956,0.02428374028260546
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,eyeq_restoration_test,fundus_restoration,spot,9,23.63048515651317,7.7602981534914175,0.8909685492424274,0.04539571736784973
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,real_fundus_restoration_test,fundus_restoration,low quality fundus image,12,19.56473680487215,1.4220934928990445,0.7469489452705323,0.055663904295590344
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,refuge_restoration_test,fundus_restoration,blur,10,21.00404732330785,4.282355294642809,0.8099643919084902,0.06823592285573592
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,refuge_restoration_test,fundus_restoration,blur+illumination,9,21.93193384979442,6.507432775889963,0.8198843170420107,0.07759127959926226
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,refuge_restoration_test,fundus_restoration,blur+illumination+spot,5,22.111553208539657,3.5534634525376276,0.811270234630971,0.1871446855706188
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,refuge_restoration_test,fundus_restoration,blur+spot,8,21.09598798898386,4.159636221680713,0.8126867364781946,0.07864945314698756
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,refuge_restoration_test,fundus_restoration,illumination,7,20.554305191148952,2.9320896439325836,0.8498141274103824,0.06713022637375118
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,refuge_restoration_test,fundus_restoration,illumination+spot,5,21.912061570877835,4.835904089695071,0.8137997234992069,0.06840440231045346
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0004000,refuge_restoration_test,fundus_restoration,spot,6,21.77662669427203,4.455340920572659,0.8342221923983021,0.13213289183305826
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,eyeq_restoration_test,fundus_restoration,blur,10,25.975789428778814,4.051069510961084,0.8661621680030407,0.03715377660161338
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,eyeq_restoration_test,fundus_restoration,blur+illumination,7,17.230206077798186,2.9293960391453684,0.7850187733791181,0.0702204055288207
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,eyeq_restoration_test,fundus_restoration,blur+illumination+spot,6,19.019244380808043,2.187800884515754,0.805193662828719,0.07510933866774135
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,eyeq_restoration_test,fundus_restoration,blur+spot,7,25.220717651099395,4.47804044157175,0.8748234602722202,0.02497426689200149
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,eyeq_restoration_test,fundus_restoration,illumination,7,17.22804647829577,2.910846987436161,0.8145281405256452,0.0666374340296739
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,eyeq_restoration_test,fundus_restoration,illumination+spot,4,16.759833943041002,1.550990726265132,0.84123971167917,0.023173150676900862
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,eyeq_restoration_test,fundus_restoration,spot,9,25.549900518607867,7.4702099923983445,0.895884907946127,0.04710733210616194
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,real_fundus_restoration_test,fundus_restoration,low quality fundus image,12,21.680931519795664,2.766702423696697,0.7195109581227549,0.037876206028213004
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,refuge_restoration_test,fundus_restoration,blur,10,20.367127198926223,4.67323283766025,0.8186225229555542,0.040382660440483775
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,refuge_restoration_test,fundus_restoration,blur+illumination,9,22.538283017680936,7.648141593637419,0.8358617792718958,0.04979800855548222
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,refuge_restoration_test,fundus_restoration,blur+illumination+spot,5,25.30572942368151,7.578689049685761,0.8476715966699082,0.059139329599624965
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,refuge_restoration_test,fundus_restoration,blur+spot,8,22.316174362293673,5.561022116233446,0.8233066289293578,0.04653813648231785
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,refuge_restoration_test,fundus_restoration,illumination,7,21.682226977270837,6.842118155726315,0.8547279992369047,0.04510792508661087
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,refuge_restoration_test,fundus_restoration,illumination+spot,5,23.88968615324767,6.7187044795859645,0.8405164526247766,0.03209673786551958
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0006000,refuge_restoration_test,fundus_restoration,spot,6,21.33502217425472,1.5140793588649728,0.82030306106348,0.06101776420375335
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,eyeq_restoration_test,fundus_restoration,blur,10,30.03911622384918,4.368465385306905,0.8790073014306339,0.03107245980674308
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,eyeq_restoration_test,fundus_restoration,blur+illumination,7,18.234746950032413,3.4974050754677832,0.782034700609293,0.05248855787153368
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,eyeq_restoration_test,fundus_restoration,blur+illumination+spot,6,19.292435662706744,2.163723410745461,0.7970503704539594,0.08327436462293433
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,eyeq_restoration_test,fundus_restoration,blur+spot,7,26.759097455248597,5.661379667354688,0.8778082396785132,0.028200630040667897
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,eyeq_restoration_test,fundus_restoration,illumination,7,18.353946665615194,2.0050349717099873,0.8287474583963748,0.04616882092966587
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,eyeq_restoration_test,fundus_restoration,illumination+spot,4,17.159368583313068,1.6977208301997975,0.8355752920103856,0.026984683730473757
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,eyeq_restoration_test,fundus_restoration,spot,9,25.298031213410304,9.497981882937115,0.9056132188986772,0.033579025414086555
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,real_fundus_restoration_test,fundus_restoration,low quality fundus image,12,20.12680259593865,3.401888196075951,0.7804027302738814,0.034788291528417434
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,refuge_restoration_test,fundus_restoration,blur,10,20.37441263391104,3.687802345976606,0.826549920073497,0.03851325076135192
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,refuge_restoration_test,fundus_restoration,blur+illumination,9,23.190322899580487,8.024738134976026,0.8378948761109266,0.05638194553262765
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,refuge_restoration_test,fundus_restoration,blur+illumination+spot,5,25.70102279599154,7.87493051138658,0.8609030757551235,0.05572319486316848
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,refuge_restoration_test,fundus_restoration,blur+spot,8,23.785209105634642,6.040745299948825,0.8376173548953357,0.04775667757123134
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,refuge_restoration_test,fundus_restoration,illumination,7,20.229255122905247,2.234658082757902,0.8612905799174392,0.03434634004651419
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,refuge_restoration_test,fundus_restoration,illumination+spot,5,25.74325136478971,7.564938372958515,0.8650214153007187,0.023703379301868183
stage1_test_50_eye_ver1,stage1_medq_2nodes_unif_combined_eyeQ_v1_0008000,refuge_restoration_test,fundus_restoration,spot,6,21.39383341012906,1.2974424600731254,0.8200103749135597,0.05874697815674837
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,AAPM-CT-MAR_test_20251223_041651,metal artifact reduction,metal artifact,50,33.413321528247444,3.3604723367010223,0.8331897230979411,0.04835783238911211
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,AMIR_CT_Low-Dose_CT_denoising_test_20251223_042556,Low-Dose CT denoising,low-dose noise,50,34.24927499301535,6.81294728133318,0.8680440267106809,0.07591098000339425
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,AMIR_MRI_super-resolution_test_20251223_043352,super-resolution,low resolution,50,25.462950324718214,0.797049561270585,0.7665773564793806,0.01567617716036379
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,AMIR_PET_low-dose_PET_denoising_test_20251223_044158,low-dose PET denoising,low-dose noise,50,18.471096737434806,5.201969512574613,0.6575786271864033,0.14758953184743118
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,UDPET_test_20251223_061540,low-dose denoising,low-dose noise,50,30.667196076357254,6.341492560014251,0.9536135016187767,0.032466466217755424
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,eyeq_restoration_test_20251223_045435,fundus_restoration,blur,10,31.891388511716436,4.153586340747395,0.8594270918968594,0.05534166976872232
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,eyeq_restoration_test_20251223_045435,fundus_restoration,blur+illumination,7,20.56645328516103,1.9277701144302908,0.7597041258077287,0.042234874792249626
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,eyeq_restoration_test_20251223_045435,fundus_restoration,blur+illumination+spot,6,21.047025440785102,2.49101110805896,0.7752130560235888,0.0761371460084911
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,eyeq_restoration_test_20251223_045435,fundus_restoration,blur+spot,7,34.31412172520249,3.211883364215559,0.8820582970011941,0.03547571244470554
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,eyeq_restoration_test_20251223_045435,fundus_restoration,illumination,7,19.0003046856698,1.9935004163134165,0.8230268117458922,0.053470651649775054
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,eyeq_restoration_test_20251223_045435,fundus_restoration,illumination+spot,4,19.173706551127385,2.3236429094970843,0.8426745184397063,0.03712489949494661
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,eyeq_restoration_test_20251223_045435,fundus_restoration,spot,9,39.2647652295276,0.7975600593612444,0.929736114092942,0.01588150112501467
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,ixi_t1_sr_4x_test_20251223_051929,motion_correction,motion,13,34.04640050025107,1.3740671788700716,0.9280290630691593,0.018696398231507684
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,ixi_t1_sr_4x_test_20251223_051929,denoising,noise,19,24.94859692354023,1.8939053877619745,0.683014068326998,0.14881051844950619
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,ixi_t1_sr_4x_test_20251223_051929,accelerating_mri,undersampling,18,30.23144306244116,2.387229683088096,0.8132751346462616,0.03827633308759713
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,ixi_t2_sr_4x_test_20251223_052714,motion_correction,motion,13,30.391513873309542,2.008993541567078,0.8940676360397617,0.039759260303264085
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,ixi_t2_sr_4x_test_20251223_052714,denoising,noise,19,24.0093582777905,1.8588210810998609,0.6681855431267155,0.08338432874547014
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,ixi_t2_sr_4x_test_20251223_052714,accelerating_mri,undersampling,18,28.59268730423799,1.1203845677087074,0.7908743723363441,0.03697479621330447
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,mr_art_motion_correction_test_20251223_053459,motion_correction,motion,50,21.04930038411538,0.9650155475480634,0.7513707770208775,0.012957323463914271
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,real_fundus_restoration_test_20251223_054431,fundus_restoration,low quality fundus image,12,18.99050779559138,3.6240414463420456,0.726028166202635,0.04667189728355582
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,refuge_restoration_test_20251223_055046,fundus_restoration,blur,10,23.766257407225446,5.771836610939048,0.8331711895891682,0.03647418913471698
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,refuge_restoration_test_20251223_055046,fundus_restoration,blur+illumination,9,26.081875528914495,9.807045040912886,0.8326354578344188,0.08208941316376415
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,refuge_restoration_test_20251223_055046,fundus_restoration,blur+illumination+spot,5,33.603180452054296,8.186223776279759,0.8854492158535058,0.0677279453925282
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,refuge_restoration_test_20251223_055046,fundus_restoration,blur+spot,8,25.605787293634677,6.596115340184517,0.8330626675251511,0.06547444689368336
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,refuge_restoration_test_20251223_055046,fundus_restoration,illumination,7,24.606906506719717,8.145066028282024,0.8662080653976523,0.03480319689585005
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,refuge_restoration_test_20251223_055046,fundus_restoration,illumination+spot,5,28.107429345752582,7.528142832474187,0.8634525998340479,0.03278885953651083
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,refuge_restoration_test_20251223_055046,fundus_restoration,spot,6,24.86429910328511,7.974629624077817,0.8269486791338537,0.07075898630133944
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_12000,xray-bone-shadow-suppression_test_20251223_062324,bone shadow suppression,bone shadow,50,23.182915580531084,5.789953365146504,0.88208621621566,0.08403670947420425
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_16000,AAPM-CT-MAR_test_20251223_045305,metal artifact reduction,metal artifact,50,33.728821740560264,3.1439594572714715,0.8433189102630212,0.04503969061415808
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_16000,AMIR_CT_Low-Dose_CT_denoising_test_20251223_050227,Low-Dose CT denoising,low-dose noise,50,32.3437434044693,8.166863895451057,0.8410457714944936,0.0967445649059941
stage1_test_50_ver1,stage1_medq_2nodes_unif_combined_v1_16000,AMIR_MRI_super-resolution_test_20251223_051050,super-resolution,low resolution,50,25.721285769341552,0.8007675812452838,0.7690435790408614,0.015757665061631836
